Sentense,Tag
"Gentlemen, Miranda doesn't even need to vote.",1.0
You guys are gone.,1.0
"I'm sorry, but it's over.",1.0
"All right, what was your rating?",1.0
Ten.,1.0
Ten.,1.0
Okay.,1.0
Almost a perfect score.,1.0
"Wait, wait, wait, wait, wait, wait, wait, wait!",1.0
"One time for the one time, please.",1.0
It's been so long.,1.0
Oh!,1.0
Oh!,1.0
Oh.,1.0
Wait.,1.0
You just left.,1.0
What are you doing?,1.0
What are you doing?,1.0
"Um, I couldn't resist throwing a plate.",1.0
That was a complete mistake.,1.0
I forgot all about the line.,1.0
I forgot all about the line.,0.0
I saw the plate.,0.0
"I was like, I need to smash it.",0.0
It took me back to 2017.,0.0
"Yeah, when you used to smash plates in your vlogs.",0.0
No!,0.0
No!,0.0
Will it make you feel better if I let you promote Prime on your way out?,0.0
Sure.,0.0
"Prime, the fastest growing beverage in history, available at Walmart, Target.",0.0
"Oh, I'm shocked, but also not.",0.0
He invites me back.,0.0
"When he first ran out, I was like, oh, that's funny.",0.0
You know what's crazy?,0.0
Is this cube doesn't feel like the cube with the kitchen center.,0.0
Yeah.,0.0
So I can see how maybe he was like...,0.0
"With, like, this table here, too.",0.0
It feels so different.,0.0
"Yeah, this setup is insane.",0.0
And now for the final meal.,0.0
This is a traditional Spanish tortilla.,0.0
It's not bad.,0.0
Yeah.,0.0
"Judges, are you ready to reveal it?",0.0
Yeah.,0.0
"Three, two, one, reveal.",0.0
"Okay, okay.",0.0
"That adds up to 22, which means you two are eliminated.",0.0
Okay.,0.0
It's been a pleasure.,0.0
"And with that, five contestants remain.",0.0
Congratulations.,0.0
One of you will win a million dollars for your subscribers.,0.0
It's going to be crazy.,0.0
"With a million dollars, I'm going to do a find me and win a bunch of money challenge.",0.0
I want to use a lot of it to donate as many meals as I possibly can.,0.0
We'll host some really cool chess events for our subs.,0.0
"I really like to pay for a lot of people's,",0.0
"like, art degree.",1.0
I like to build schools in South Morocco.,1.0
It could change a lot of lives.,1.0
The final five.,1.0
"Yeah, baby.",1.0
"When we started, here's what the cube looked like.",1.0
"And now, everyone literally fits in the money.",1.0
"Now, before we do the last challenge, if you all look over here, open the curtains.",1.0
These are real play buttons made by YouTube.,1.0
Wow.,1.0
"Whoever wins, we will also give you every play button of everyone who competed in this tournament.",1.0
What?,1.0
Wow.,1.0
That's crazy.,1.0
It's like when you collect the heads of people you killed.,1.0
"Yeah, exactly.",1.0
All right.,1.0
Bring in the final challenge.,0.0
"At the beginning of each round, everyone will start off blindfolded as I shuffle these five briefcases.",0.0
Four have nothing in it.,0.0
One has a million dollars.,0.0
Check inside of it.,0.0
Take your blindfolds off.,0.0
Come grab a briefcase and take them back to your podium.,0.0
All right.,0.0
"Everyone, look inside your briefcase.",0.0
"And now that everyone knows what they have, everyone will cast a vote to eliminate one player from the game.",0.0
"If that player's case is empty, they're eliminated.",0.0
"If you guys happen to vote for the player with the money, the game is over.",0.0
And that YouTuber walks away with a million dollars for their subscribers.,0.0
"Meanwhile, you can read each other.",0.0
Which one of you has the best poker face?,0.0
Start the timer.,0.0
One of you can win a million dollars in the next few minutes.,0.0
"Right out of the gate, I'm pretty confident it's one of these two.",0.0
The women?,0.0
Yeah.,0.0
Why?,0.0
Your facial expressions.,0.0
"He's a little bit aggressive, no?",0.0
He's taking charge.,0.0
Is he taking charge because he has zero dollars and he's scared to be voted off?,0.0
Could be.,0.0
This is tense.,0.0
"I so far think she has the million, to be honest.",0.0
"She's the most confident, but like trying to mask it.",0.0
She has a million.,0.0
Do you?,0.0
I have the million.,0.0
So you're saying you have the million dollars?,0.0
I have a million dollars.,0.0
OK.,0.0
I feel confident that you don't.,0.0
What makes you say that?,0.0
Because I know she has zero and wants to stay in longer.,0.0
"You think her briefcase says zero dollars, and she's lying, but I don't vote for her.",0.0
"She wants to make sure that she stays in another round, but it does not say a million.",0.0
Lasted five minutes till you all have to decide.,0.0
"If I didn't know what everybody had, I think it's best to vote as alliances.",0.0
We were teammates.,0.0
We were teammates.,0.0
Your teammate ran out.,0.0
"So the easiest thing would be to vote Nick out, and then we all have a better chance.",0.0
If I was playing with no information.,0.0
"OK, but you do have info, so who do you want to vote?",0.0
You guys should vote me.,0.0
We should vote you.,0.0
I would like to win.,0.0
I think voting Alex is beast.,0.0
I'm comfortable doing it.,0.0
I know she doesn't have the million.,0.0
That's ballsy.,0.0
"Everyone here has been very cool, and so I'm going to play it by the game.",0.0
And she's lied in this game.,0.0
I have the million.,0.0
"If I've lied in the game, wouldn't someone else have also lied?",0.0
Yeah.,0.0
But I know you've lied.,0.0
"That's risky for the first game, no?",0.0
"Yeah, you have to take some risks and win a million dollars.",0.0
"And if the risk is wrong, she wins it.",0.0
You guys should go ahead and start writing down who are you voting for.,0.0
"All right, let's see who you voted for.",0.0
Our first vote is for Jaden Animations.,0.0
I didn't even do anything.,0.0
I was out of left field.,0.0
That was surprising.,0.0
Our second vote is for Ludwig.,0.0
Our third vote is for Amixem.,0.0
Our fourth vote is Jaden.,0.0
"Dude, I didn't.",0.0
And the final vote is Ludwig.,0.0
So it's a tie.,0.0
"Since we have a tie, we're adding a minute on the timer.",0.0
You three will get to hear them plead their cases and then have to re-vote.,0.0
Explain why they should or should not vote for you two.,0.0
I didn't think we were voting for me.,0.0
"Well, you would have voted for yourself if you had the million.",0.0
I think you voted for yourself.,0.0
No. That means Ludwig voted for himself.,0.0
"That means he has it, if this is true.",0.0
Who do you think I voted for?,0.0
I think you voted for him.,0.0
I voted for Ludwig.,0.0
"Yeah, so did I. I voted for Jaden.",0.0
"Jaden, who did you vote for?",0.0
Him.,0.0
So this is a no-brainer.,0.0
"Wait, wait.",0.0
"Then you said, so did I. All right, timer hits zero.",0.0
It's now up to you three to break the tie.,0.0
"Our first vote, Ludwig.",0.0
How does that make you feel?,0.0
Read the second one.,0.0
I want to know how that first one made you feel.,0.0
I would like for you to read the second.,0.0
I think it's going to be good.,0.0
The second one is Jaden.,0.0
"Oh, man, dude.",0.0
What?,0.0
Shaking again.,0.0
The person who is opening up their briefcase.,0.0
Is Ludwig.,0.0
"If this says a million dollars, the video is over.",0.0
"If it says zero dollars, we do another round.",0.0
"It's a pleasure, guys.",0.0
Jaden's not.,0.0
"You went beast mode, though.",0.0
I knew you bluffed.,0.0
GG's.,0.0
"With Ludwig now eliminated, he joined the rest of the fallen soldiers in our viewing room to watch the rest of the challenge.",0.0
The second round starts once again with everyone blindfolded.,0.0
Three players pick their briefcases.,0.0
You guys know what to do.,0.0
Start the ten-minute timer.,0.0
"Jaden, did you get a mil again?",0.0
But you said you had the million.,0.0
And she said she had zero.,0.0
"So everybody is lying, but there's three people who have zero who are going to need to work together to figure out who has a mil.",0.0
Yeah.,0.0
Did anybody see anything?,0.0
Any body language?,0.0
You're the only one that gave different body language.,0.0
Much more animated.,0.0
Yeah.,0.0
Do you have anything?,0.0
I have a suitcase.,0.0
You could also be trying to get the pressure off of you to try to vote me out.,0.0
Absolutely.,0.0
I know it's not me.,0.0
I don't think it's you.,0.0
So the million is here or here for you?,0.0
"Yeah, mostly I think it's you.",0.0
You think he has it.,0.0
Our first real claim.,0.0
You're saying he has the million-dollar briefcase.,0.0
"As of right now, I think he has the million-dollar briefcase.",0.0
Who are you voting for?,0.0
That's all info.,0.0
"You vote for someone, they vote for themselves.",0.0
It's two of the four votes.,0.0
I haven't decided.,0.0
I don't know.,0.0
"For me, it's a 50-50 between you two.",0.0
"I could vote for you, yeah.",0.0
Me?,0.0
"Yeah, because that's just a matter of statistics, probability.",0.0
"Like, statistically, I shouldn't have it again?",0.0
That's an interesting point.,0.0
All right.,0.0
Write who you want to open their briefcase.,0.0
"Up first, we have a vote for Jaden.",0.0
Our second vote is for Alex.,0.0
One and one.,0.0
Our third vote is also for Jaden.,0.0
And our fourth and final vote... is Jaden.,0.0
"If this has a million dollars, you instantly win.",1.0
I think it does.,1.0
"Oh, my gosh!",1.0
"Oh, whoa!",1.0
You are so chill!,1.0
"I was like, surely she's out.",1.0
You are the winner.,1.0
How do you plan on giving it away to your subscribers?,1.0
"Once again behind me are a hundred people and they range from the age one all the way to age 100 and they're going to be competing for $250,000.",1.0
Everyone go to your cubes!,1.0
And unlike any of my past videos these 100 people will decide themselves who deserves the 250 grand.,1.0
Everybody enter your cubes!,1.0
The challenge has officially begun.,1.0
If any of you decide to leave or even touch the red line you will be eliminated.,1.0
How far do you think you'll make it in the challenge?,1.0
Alright let's see how the one-year-old's doing.,1.0
Do you think you'll win the money?,1.0
Have fun with the tablet.,0.0
This is the line that's gonna make it all the way to the end.,0.0
"48, feeling great.",0.0
It was clear from the beginning that the middle-aged people were the most focused and determined but that didn't go for everybody.,0.0
If you step out you lose.,0.0
Okay the two-year-old is now eliminated.,0.0
As you'd expect the first to leave were the youngest.,0.0
Did you have a good time?,0.0
We'll ask it a year when he can speak and some of the older folks.,0.0
And already by hour one of filming this video six people have been eliminated and even more are about to be.,0.0
Unlike this video right here that was more of a last to leave this challenge is about making friendships and convincing people to like you.,0.0
They decide who wins the 250 grand and I didn't know yet but this video was by far the most intense video we've ever filmed.,0.0
You are the kind person to eliminate me.,0.0
Attention everybody over the past hour I hope you've all taken advantage of this time to make some friends because you're gonna need them.,0.0
Throw 10 minutes on the board.,0.0
In the next 10 minutes I need 10 of you to leave.,0.0
Literally came.,0.0
And ultimately it is your responsibility as a group to convince 10 people to leave their cubes and if you're not able to accomplish this we're gonna randomly eliminate 25 of you.,0.0
Good luck.,0.0
Random.,0.0
We need somebody to leave.,0.0
If you're past retirement age you gotta go.,0.0
If you are not above the age of 12 you gotta go.,0.0
Already a minute's gone by and no one's left.,0.0
If you don't let people leave with me I'll go out.,0.0
I cannot be kicked out this soon.,0.0
Please guys.,0.0
Kids you can come out.,0.0
You gonna take one for the team?,0.0
I can't do it.,0.0
I came here for the long haul.,0.0
Yo do it for the greater good.,0.0
53 go.,0.0
Are you gonna get out?,0.0
I'll buy you robots.,0.0
I promise.,0.0
We have one!,0.0
We have one!,0.0
And even though 89 decided to take one for the team we still need eight more people.,0.0
Nobody?,0.0
No takers?,0.0
Not to be rude but like all the older people should leave.,0.0
They got like retirement money.,0.0
I'm in college.,0.0
I'm struggling.,0.0
"5, 4, 3, 2, 1.",0.0
You all were unfortunately not able to come to an agreement which means a random group of 25 contestants will leave.,0.0
We will now be eliminated and to ensure it's random we're using this machine to pick the contestants we're going to eliminate one by one.,0.0
Chandler grab a ping pong ball.,0.0
Our first elimination is number 18.,0.0
That sucks.,0.0
These are the stars.,0.0
The next elimination is 85.,0.0
Remember you guys chose this.,0.0
82. Number 80.,0.0
I'm sorry boss.,0.0
Okay.,0.0
99. Don't worry we only have 19 more people.,0.0
24 balls to go.,0.0
"12, 24, 22, 19.",0.0
Oh this is brutal.,0.0
29. I'm sorry son.,0.0
And our final elimination.,0.0
It was 13.,0.0
Chandler look at all the people you eliminated.,0.0
I'm sorry.,0.0
We just lost 25 people.,0.0
Grateful that it's not me though.,0.0
Still here but at home.,0.0
I feel good about it.,0.0
Every number that came out.,0.0
Is that going to be me?,0.0
Is that going to be me?,0.0
Am I going home today?,0.0
67 of you remain.,0.0
Congratulations.,0.0
And as always once someone is eliminated we obviously destroy their cube.,0.0
And after the onslaught from the last challenge I thought I'd give them some time to recover.,0.0
And so I let them hang out in their cubes for a bit which ended up being a challenge of its own.,0.0
Hey if you don't want to spend the night all you got to do is just step out of this cube.,0.0
That's what I'm going to do.,0.0
Because by the time day 2 started so many people had been eliminated we were already down to 55 contestants remaining.,0.0
"We're going to start the new day by seeing if you can all unanimously agree on who should win this $250,000.",0.0
"If all of you can agree on the same person they instantly win the $250,000.",1.0
But if only one of you vote for someone different we're going to do a challenge and eliminate a bunch of you.,1.0
"Who do you think should win the $250,000?",1.0
"14. Who do you think should win the $250,000?",1.0
11. Alright well it's already ruined.,0.0
"You all cannot unanimously agree on who should win the $250,000.",0.0
So we have to do a challenge.,0.0
Each row now has to decide on a captain.,0.0
And that captain will then represent all the contestants in their row for the next challenge.,0.0
Please make sure you trust whoever you pick.,0.0
It will all make sense but it's going to be very ruthless.,0.0
For the next 15 minutes each row tried to decide who their captain was going to be.,0.0
Do you want to be the captain?,0.0
If you don't want to.,0.0
As long as you choose to not sacrifice us.,0.0
I will not get you all out.,0.0
What age do you want to represent your row?,0.0
30. 30. 30. We got it!,0.0
Hey do one of you all volunteer?,0.0
I'll volunteer.,0.0
64. I'm okay with 64.,0.0
Who in your row do you want to be captain?,0.0
Me.,0.0
I came here to fight for this thing and I'm going to win it.,0.0
Alright your captains have been chosen.,0.0
This is where things get interesting and a little cutthroat.,0.0
We're going to offer money and if any of you captains take the money we offer you and your entire row are completely eliminated.,0.0
"My first offer is $1,000.",0.0
Stay tough 42.,0.0
I ain't going nowhere.,0.0
"I'm going for $1,000.",0.0
I'm not moving.,0.0
14 please don't.,0.0
Y'all are safe.,0.0
I'm not doing it.,0.0
Offer number two.,0.0
"$5,000.",0.0
Don't do it.,0.0
"If one of you step out eliminate your entire row I will give you this $5,000.",0.0
No 42.,0.0
Don't eliminate us 42.,0.0
Don't expect me to go anywhere for a while.,0.0
Don't do it 30.,0.0
I just hope my wife agrees with every decision I make.,0.0
